,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
726,79.0,79.0,80.0,80.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,79.0,158.0,0.0,0.0,0.0,1.0,2.0,2.0,79.0,158.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,81.0,243.0,0.0,0.0,0.0
727,80.0,80.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,81.0,243.0,0.0,0.0,0.0,1.0,1.0,1.0,93.0,186.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
728,82.0,82.0,83.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,83.0,249.0,0.0,0.0,0.0,2.0,3.0,1.5,83.0,249.0,0.0,0.0,0.0
729,85.0,86.0,87.0,87.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,87.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,89.0,178.0,0.0,0.0,0.0,2.0,3.0,1.5,87.0,174.0,0.0,0.0,0.0
730,87.0,87.0,88.0,89.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,89.0,178.0,0.0,0.0,0.0,2.0,3.0,1.5,87.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,88.5,354.0,0.25,2.3314683517128287e-15,1.0000000000000078
731,90.0,91.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,65.2,326.0,443.76000000000005,0.408248290463863,1.1666666666666665,1.0,4.0,4.0,65.2,326.0,443.76000000000005,0.408248290463863,1.1666666666666665,2.0,3.0,1.5,48.0,144.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
732,92.0,92.0,93.0,94.0,0.0,30.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,48.0,144.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,95.0,190.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
733,95.0,96.0,97.0,97.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,97.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,100.75,403.0,9.1875,1.1547005383792515,2.333333333333333,1.0,2.0,2.0,97.0,194.0,0.0,0.0,0.0
734,98.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,100.0,400.0,1.0,-1.1657341758564144e-15,0.999999999999996,1.0,2.0,2.0,99.0,198.0,0.0,0.0,0.0,2.0,4.0,2.0,100.0,400.0,1.0,-1.1657341758564144e-15,0.999999999999996,1.0,2.0,2.0,99.0,198.0,0.0,0.0,0.0
735,100.0,100.0,101.0,101.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,101.0,202.0,0.0,0.0,0.0,1.0,2.0,2.0,101.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,101.0,202.0,0.0,0.0,0.0
736,102.0,102.0,102.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
737,103.0,103.0,103.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,104.0,520.0,0.0,0.0,0.0,1.0,4.0,4.0,104.0,520.0,0.0,0.0,0.0,1.0,4.0,4.0,104.0,520.0,0.0,0.0,0.0,1.0,4.0,4.0,104.0,520.0,0.0,0.0,0.0
738,104.0,105.0,105.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,106.0,212.0,0.0,0.0,0.0,2.0,3.0,1.5,106.0,318.0,0.0,0.0,0.0,1.0,2.0,2.0,106.0,212.0,0.0,0.0,0.0,2.0,3.0,1.5,106.0,318.0,0.0,0.0,0.0
739,107.0,108.0,109.0,110.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,109.0,436.0,1.0,-1.1657341758564144e-15,0.999999999999996,1.0,3.0,3.0,108.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,109.5,438.0,0.25,2.3314683517128287e-15,1.0000000000000078
740,111.0,111.0,111.0,112.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,113.0,339.0,0.0,0.0,0.0,2.0,3.0,1.5,112.0,224.0,0.0,0.0,0.0,2.0,3.0,1.5,113.0,339.0,0.0,0.0,0.0,2.0,3.0,1.5,112.0,224.0,0.0,0.0,0.0
741,113.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,114.0,228.0,0.0,0.0,0.0,1.0,2.0,2.0,114.0,228.0,0.0,0.0,0.0,1.0,2.0,2.0,114.0,228.0,0.0,0.0,0.0,1.0,2.0,2.0,114.0,228.0,0.0,0.0,0.0
742,115.0,115.0,116.0,117.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,116.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,116.0,348.0,0.0,0.0,0.0,2.0,5.0,2.5,116.0,696.0,0.0,0.0,0.0
743,118.0,119.0,119.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,119.0,357.0,0.0,0.0,0.0,1.0,3.0,3.0,119.0,357.0,0.0,0.0,0.0,1.0,3.0,3.0,119.0,357.0,0.0,0.0,0.0,1.0,3.0,3.0,119.0,357.0,0.0,0.0,0.0
744,120.0,121.0,121.0,121.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,123.0,369.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,123.0,369.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
745,121.0,122.0,123.0,124.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,124.0,372.0,0.0,0.0,0.0,1.0,2.0,2.0,123.0,369.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,124.0,372.0,0.0,0.0,0.0
746,124.0,124.0,124.0,125.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,141.0,282.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,141.0,282.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
747,126.0,127.0,128.0,128.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,128.0,256.0,0.0,0.0,0.0,1.0,1.0,1.0,141.0,282.0,0.0,0.0,0.0,1.0,2.0,2.0,130.0,260.0,0.0,0.0,0.0,1.0,2.0,2.0,128.0,256.0,0.0,0.0,0.0
748,129.0,129.0,129.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,130.0,260.0,0.0,0.0,0.0,2.0,4.0,2.0,130.0,520.0,0.0,0.0,0.0,1.0,2.0,2.0,130.0,260.0,0.0,0.0,0.0,2.0,4.0,2.0,130.0,520.0,0.0,0.0,0.0
749,130.0,131.0,131.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,132.0,264.0,0.0,0.0,0.0,1.0,2.0,2.0,132.0,264.0,0.0,0.0,0.0,1.0,2.0,2.0,132.0,264.0,0.0,0.0,0.0,1.0,2.0,2.0,132.0,264.0,0.0,0.0,0.0
750,132.0,133.0,134.0,134.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,134.0,268.0,0.0,0.0,0.0,1.0,2.0,2.0,134.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,134.0,268.0,0.0,0.0,0.0
751,134.0,135.0,136.0,137.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,136.5,546.0,0.25,-4.718447854656915e-15,0.999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,136.5,546.0,0.25,-4.718447854656915e-15,0.999999999999984
752,138.0,138.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,138.0,276.0,0.0,0.0,0.0,2.0,4.0,2.0,125.0,500.0,169.0,-1.0349279719764773e-16,0.9999999999999998,1.0,2.0,2.0,138.0,276.0,0.0,0.0,0.0,2.0,4.0,2.0,125.0,500.0,169.0,-1.0349279719764773e-16,0.9999999999999998
753,139.0,140.0,141.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,140.0,420.0,0.0,0.0,0.0,1.0,2.0,2.0,140.0,420.0,0.0,0.0,0.0,1.0,2.0,2.0,142.0,284.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
754,142.0,143.0,144.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,48.0,96.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
755,146.0,147.0,146.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,148.0,296.0,0.0,0.0,0.0,1.0,2.0,2.0,148.0,296.0,0.0,0.0,0.0,1.0,2.0,2.0,148.0,296.0,0.0,0.0,0.0,1.0,2.0,2.0,148.0,296.0,0.0,0.0,0.0
756,149.0,150.0,150.0,151.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,152.0,456.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,152.0,456.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
757,151.0,152.0,152.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,153.0,306.0,0.0,0.0,0.0,1.0,2.0,2.0,153.0,306.0,0.0,0.0,0.0,1.0,2.0,2.0,153.0,306.0,0.0,0.0,0.0,1.0,2.0,2.0,153.0,306.0,0.0,0.0,0.0
758,154.0,155.0,156.0,156.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,156.0,312.0,0.0,0.0,0.0,1.0,2.0,2.0,52.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,156.5,626.0,0.25,-4.718447854656915e-15,0.999999999999984
759,156.0,157.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,157.5,630.0,0.25,-4.718447854656915e-15,0.999999999999984,2.0,4.0,2.0,157.0,628.0,0.0,0.0,0.0,2.0,4.0,2.0,157.5,630.0,0.25,-4.718447854656915e-15,0.999999999999984,2.0,4.0,2.0,157.0,628.0,0.0,0.0,0.0
760,157.0,157.0,158.0,158.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,157.5,630.0,0.25,-4.718447854656915e-15,0.999999999999984,2.0,4.0,2.0,157.0,628.0,0.0,0.0,0.0,1.0,2.0,2.0,160.0,480.0,0.0,0.0,0.0,1.0,2.0,2.0,158.0,316.0,0.0,0.0,0.0
761,158.0,159.0,159.0,160.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,160.0,480.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,160.0,480.0,0.0,0.0,0.0
762,160.0,161.0,161.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,162.0,324.0,0.0,0.0,0.0,1.0,2.0,2.0,162.0,324.0,0.0,0.0,0.0,1.0,2.0,2.0,162.0,324.0,0.0,0.0,0.0,1.0,2.0,2.0,162.0,324.0,0.0,0.0,0.0
763,162.0,163.0,164.0,165.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,165.0,330.0,0.0,0.0,0.0,1.0,2.0,2.0,163.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,165.0,330.0,0.0,0.0,0.0
764,165.0,166.0,167.0,168.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,168.0,336.0,0.0,0.0,0.0,1.0,2.0,2.0,166.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,168.0,336.0,0.0,0.0,0.0
765,169.0,170.0,171.0,172.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,170.0,510.0,0.0,0.0,0.0,1.0,2.0,2.0,170.0,510.0,0.0,0.0,0.0,1.0,2.0,2.0,173.0,346.0,0.0,0.0,0.0,2.0,2.0,1.0,174.0,348.0,0.0,0.0,0.0
766,172.0,173.0,174.0,175.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,175.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,176.0,352.0,0.0,0.0,0.0,2.0,3.0,1.5,175.0,350.0,0.0,0.0,0.0
767,176.0,176.0,177.0,178.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,178.0,356.0,0.0,0.0,0.0,2.0,3.0,1.5,178.0,356.0,0.0,0.0,0.0
768,179.0,180.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,181.0,543.0,0.0,0.0,0.0,1.0,2.0,2.0,181.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
769,182.0,182.0,182.0,183.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,183.0,549.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,183.0,549.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
770,184.0,185.0,186.0,187.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,186.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
771,187.0,188.0,189.0,190.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,190.0,570.0,0.0,0.0,0.0,1.0,2.0,2.0,188.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,190.0,1140.0,0.0,0.0,0.0
772,190.0,191.0,192.0,193.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,192.5,770.0,0.0,0.0,0.0,1.0,2.0,2.0,192.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,193.0,386.0,0.0,0.0,0.0
773,193.0,194.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,195.6,978.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,195.6,978.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
774,194.0,194.0,195.0,195.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,195.6,978.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,195.6,978.0,0.0,0.0,0.0
775,195.0,196.0,196.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,197.0,394.0,0.0,0.0,0.0,1.0,2.0,2.0,197.0,394.0,0.0,0.0,0.0,1.0,2.0,2.0,197.0,394.0,0.0,0.0,0.0,1.0,2.0,2.0,197.0,394.0,0.0,0.0,0.0
776,198.0,198.0,199.0,200.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,200.0,400.0,0.0,0.0,0.0
777,201.0,201.0,201.0,201.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,201.57142857142858,1411.0,0.0,0.0,0.0,1.0,3.0,3.0,201.0,603.0,0.0,0.0,0.0,2.0,5.0,2.5,201.57142857142858,1411.0,0.0,0.0,0.0,1.0,3.0,3.0,201.0,603.0,0.0,0.0,0.0
778,201.0,202.0,202.0,202.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,202.0,808.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,202.0,808.0,0.0,0.0,0.0
779,203.0,204.0,204.0,205.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,206.0,618.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,206.0,618.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
780,206.0,207.0,207.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,208.0,416.0,0.0,0.0,0.0,1.0,2.0,2.0,208.0,416.0,0.0,0.0,0.0,1.0,2.0,2.0,208.0,416.0,0.0,0.0,0.0,1.0,2.0,2.0,208.0,416.0,0.0,0.0,0.0
781,208.0,209.0,209.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,210.0,420.0,0.0,0.0,0.0,2.0,4.0,2.0,210.0,840.0,0.0,0.0,0.0,1.0,2.0,2.0,210.0,420.0,0.0,0.0,0.0,2.0,4.0,2.0,210.0,840.0,0.0,0.0,0.0
782,211.0,212.0,213.0,214.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,214.0,642.0,0.0,0.0,0.0,1.0,1.0,1.0,213.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,214.0,642.0,0.0,0.0,0.0
783,215.0,216.0,216.0,216.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,217.0,651.0,0.0,0.0,0.0,2.0,2.0,1.0,217.0,217.0,0.0,0.0,0.0,2.0,3.0,1.5,217.0,651.0,0.0,0.0,0.0,2.0,2.0,1.0,217.0,217.0,0.0,0.0,0.0
784,217.0,217.0,218.0,219.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,219.0,438.0,0.0,0.0,0.0,1.0,2.0,2.0,217.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,219.0,438.0,0.0,0.0,0.0
785,220.0,221.0,222.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,222.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,222.0,888.0,0.0,0.0,0.0
786,223.0,224.0,224.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,224.4,1122.0,0.0,0.0,0.0,1.0,4.0,4.0,224.4,1122.0,0.0,0.0,0.0,2.0,5.0,2.5,224.4,1122.0,0.0,0.0,0.0,1.0,4.0,4.0,224.4,1122.0,0.0,0.0,0.0
787,225.0,226.0,226.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,226.0,452.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,226.0,452.0,0.0,0.0,0.0
788,226.0,227.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,168.0,672.0,3481.0,-7.085395891676779e-17,0.9999999999999999,2.0,3.0,1.5,227.33333333333334,682.0,0.0,0.0,0.0,2.0,4.0,2.0,168.0,672.0,3481.0,-7.085395891676779e-17,0.9999999999999999,2.0,3.0,1.5,227.33333333333334,682.0,0.0,0.0,0.0
789,228.0,228.0,228.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
790,229.0,230.0,231.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,231.0,462.0,0.0,0.0,0.0,1.0,2.0,2.0,231.0,462.0,0.0,0.0,0.0,1.0,2.0,2.0,232.0,464.0,0.0,0.0,0.0,2.0,3.0,1.5,232.0,464.0,0.0,0.0,0.0
791,233.0,234.0,235.0,236.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,236.0,472.0,0.0,0.0,0.0,1.0,2.0,2.0,91.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,236.0,472.0,0.0,0.0,0.0
792,237.0,238.0,239.0,240.0,0.0,30.0,0.0,0.0,1.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.5,248.0,496.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,248.0,496.0,0.0,0.0,0.0
793,241.0,242.0,243.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.6666666666666667,168.8,844.0,8037.360000000001,-0.408248290463863,1.1666666666666665,1.0,2.0,2.0,242.0,726.0,0.0,0.0,0.0,1.0,2.0,2.0,244.0,488.0,0.0,0.0,0.0,2.0,3.0,1.5,244.0,488.0,0.0,0.0,0.0
