,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,sourceAccount,targetAccount
580,2110.0,127.0,1802.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.666666666666666,82.0,93.55555555555556,-0.701442379266188,1.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,20.666666666666664,124.0,69.55555555555556,-0.6391055333421796,1.4999999999999998,1.0,6.0,6.0,13.666666666666666,82.0,93.55555555555556,-0.701442379266188,1.4999999999999998,2022-09-01 00:21:00,1,800057A10,12,800473570,72.86,US Dollar,72.86,US Dollar,ACH,0,1800057A10,12800473570
581,2111.0,127.0,1802.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.666666666666666,82.0,93.55555555555556,-0.701442379266188,1.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,20.666666666666664,124.0,69.55555555555556,-0.6391055333421796,1.4999999999999998,1.0,6.0,6.0,13.666666666666666,82.0,93.55555555555556,-0.701442379266188,1.4999999999999998,2022-09-01 00:20:00,1,800057A10,12,800473570,21.04,US Dollar,21.04,US Dollar,Wire,0,1800057A10,12800473570
582,2116.0,1807.0,1808.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,50.0,0.0,0.0,0.0,2022-09-01 00:25:00,3561,800455CD0,1688,8004565C0,471.65,US Dollar,471.65,US Dollar,ACH,0,3561800455CD0,16888004565C0
583,2118.0,1809.0,1806.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,19.0,38.0,0.0,0.0,0.0,2022-09-01 00:19:00,3209,800457A50,1,800455C30,1151.52,US Dollar,1151.52,US Dollar,Cheque,0,3209800457A50,1800455C30
584,2119.0,1808.0,1810.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,50.0,0.0,0.0,0.0,1.0,2.0,2.0,26.0,52.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,2022-09-01 00:03:00,1688,8004565C0,10,800457AF0,270900.0,US Dollar,270900.0,US Dollar,ACH,0,16888004565C0,10800457AF0
585,2122.0,1813.0,1814.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,10.0,0.0,0.0,0.0,2022-09-01 00:05:00,3480,80046B2B0,1,800456E50,6475.82,US Dollar,6475.82,US Dollar,ACH,0,348080046B2B0,1800456E50
586,2133.0,1822.0,1823.0,22.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,16.5,66.0,30.25,8.541460384794593e-17,1.0,2022-09-01 00:22:00,1665,800456A50,15447,80855BD50,42.29,US Dollar,42.29,US Dollar,Credit Card,0,1665800456A50,1544780855BD50
587,2134.0,1824.0,1825.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,14.5,58.0,132.25,7.475094121582381e-17,1.0,2022-09-01 00:03:00,220,800456BE0,23833,804524FD0,30.59,US Dollar,30.59,US Dollar,Credit Card,0,220800456BE0,23833804524FD0
588,2136.0,1810.0,1825.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,26.0,52.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,14.5,58.0,132.25,7.475094121582381e-17,1.0,2022-09-01 00:26:00,10,800457AF0,23833,804524FD0,25.11,US Dollar,25.11,US Dollar,Credit Card,0,10800457AF0,23833804524FD0
589,2141.0,1828.0,1823.0,11.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,16.5,66.0,30.25,8.541460384794593e-17,1.0,2022-09-01 00:11:00,10,800473270,15447,80855BD50,31.15,US Dollar,31.15,US Dollar,Credit Card,0,10800473270,1544780855BD50
590,2143.0,1540.0,1830.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.0,84.0,2.0,0.7071067811865476,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.0,84.0,2.0,0.7071067811865476,1.5000000000000004,2022-09-01 00:16:00,1,80040DA80,10,8001D2320,36123308.02,US Dollar,36123308.02,US Dollar,Cheque,0,180040DA80,108001D2320
591,2144.0,1540.0,1830.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.0,84.0,2.0,0.7071067811865476,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.0,84.0,2.0,0.7071067811865476,1.5000000000000004,2022-09-01 00:13:00,1,80040DA80,10,8001D2320,18077.19,US Dollar,18077.19,US Dollar,Credit Card,0,180040DA80,108001D2320
592,2145.0,1540.0,1830.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.0,84.0,2.0,0.7071067811865476,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,14.0,84.0,2.0,0.7071067811865476,1.5000000000000004,2022-09-01 00:13:00,1,80040DA80,10,8001D2320,30606863.88,US Dollar,30606863.88,US Dollar,ACH,0,180040DA80,108001D2320
593,2151.0,1312.0,1834.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,24.0,48.0,0.0,0.0,0.0,1.0,8.0,8.0,17.25,138.0,85.68749999999999,0.004373174350963131,1.005828772622006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,24.0,48.0,0.0,0.0,0.0,2022-09-01 00:24:00,1674,8003BB960,12,800479D90,348593.61,US Dollar,348593.61,US Dollar,Cheque,0,16748003BB960,12800479D90
594,2155.0,1839.0,1840.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,24.0,0.0,0.0,0.0,2022-09-01 00:12:00,1665,80047A380,22345,80BE39AE0,28.5,US Dollar,28.5,US Dollar,Credit Card,0,166580047A380,2234580BE39AE0
595,2159.0,1844.0,1845.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,2022-09-01 00:04:00,1729,80047D020,10,800788330,8.0,US Dollar,8.0,US Dollar,Credit Card,0,172980047D020,10800788330
596,2162.0,1602.0,1847.0,25.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,21.0,84.0,16.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,25.0,50.0,0.0,0.0,0.0,2022-09-01 00:25:00,1420,80042A430,1,8001D4130,196414.06,US Dollar,196414.06,US Dollar,Cheque,0,142080042A430,18001D4130
597,2168.0,284.0,1850.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.5,30.0,0.25,1.6653345369377348e-16,1.0000000000000004,1.0,4.0,4.0,14.5,58.0,56.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.5,30.0,0.25,1.6653345369377348e-16,1.0000000000000004,2022-09-01 00:07:00,12,8001473E0,701,80047FAF0,59092.64,US Dollar,59092.64,US Dollar,Cheque,0,128001473E0,70180047FAF0
598,2169.0,284.0,1850.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.5,30.0,0.25,1.6653345369377348e-16,1.0000000000000004,1.0,4.0,4.0,14.5,58.0,56.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,7.5,30.0,0.25,1.6653345369377348e-16,1.0000000000000004,2022-09-01 00:08:00,12,8001473E0,701,80047FAF0,2524.41,US Dollar,2524.41,US Dollar,Credit Card,0,128001473E0,70180047FAF0
599,2176.0,868.0,1856.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.5,18.0,2.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.5,18.0,2.25,0.0,1.0,2022-09-01 00:06:00,10,8002A4490,1292,8004839B0,3911.27,US Dollar,3911.27,US Dollar,Cheque,0,108002A4490,12928004839B0
600,2177.0,868.0,1856.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.5,18.0,2.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.5,18.0,2.25,0.0,1.0,2022-09-01 00:03:00,10,8002A4490,1292,8004839B0,3263.62,US Dollar,3263.62,US Dollar,ACH,0,108002A4490,12928004839B0
601,2181.0,1860.0,1858.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,14.5,58.0,210.25,-1.4916473849242333e-16,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,14.5,58.0,210.25,-1.4916473849242333e-16,1.0000000000000002,2022-09-01 00:29:00,10,800450B40,10,8004858A0,147695.75,US Dollar,147695.75,US Dollar,Cheque,0,10800450B40,108004858A0
602,2182.0,1860.0,1858.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,14.5,58.0,210.25,-1.4916473849242333e-16,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,14.5,58.0,210.25,-1.4916473849242333e-16,1.0000000000000002,2022-09-01 00:00:00,10,800450B40,10,8004858A0,12314.9,US Dollar,12314.9,US Dollar,Credit Card,0,10800450B40,108004858A0
603,2183.0,1861.0,1862.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,7.666666666666666,46.0,30.888888888888886,-0.5557489678765744,1.5,2022-09-01 00:10:00,3607,800485D40,1362,800485CA0,0.01,US Dollar,0.01,US Dollar,Cheque,0,3607800485D40,1362800485CA0
604,2184.0,313.0,1862.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.5,26.0,42.25,0.0,0.9999999999999999,1.0,2.0,2.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,7.666666666666666,46.0,30.888888888888886,-0.5557489678765744,1.5,2022-09-01 00:13:00,1,8001580D0,1362,800485CA0,24210.24,US Dollar,24210.24,US Dollar,Cheque,0,18001580D0,1362800485CA0
605,2185.0,313.0,1862.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.5,26.0,42.25,0.0,0.9999999999999999,1.0,2.0,2.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,7.666666666666666,46.0,30.888888888888886,-0.5557489678765744,1.5,2022-09-01 00:00:00,1,8001580D0,1362,800485CA0,50838.73,US Dollar,50838.73,US Dollar,ACH,0,18001580D0,1362800485CA0
606,2188.0,135.0,1863.0,1.0,0.0,0.0,0.0,96.0,2.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,42.0,192.0,4.571428571428571,14.989583333333334,2878.0,79.76030815972221,-0.08153600113016767,1.7780862751504098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.0,78.0,72.66666666666667,-0.678026131394915,1.5000000000000002,2022-09-01 00:01:00,70,100428660,1729,800487250,56973.09,US Dollar,56973.09,US Dollar,Cheque,0,70100428660,1729800487250
607,2189.0,135.0,1863.0,20.0,0.0,0.0,0.0,70.0,0.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,42.0,192.0,4.571428571428571,14.989583333333334,2878.0,79.76030815972221,-0.08153600113016767,1.7780862751504098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.0,78.0,72.66666666666667,-0.678026131394915,1.5000000000000002,2022-09-01 00:20:00,70,100428660,1729,800487250,20963.21,US Dollar,20963.21,US Dollar,Credit Card,0,70100428660,1729800487250
608,2190.0,135.0,1863.0,18.0,0.0,0.0,0.0,84.0,2.0,2.0,0.0,84.0,0.0,0.0,0.0,0.0,42.0,192.0,4.571428571428571,14.989583333333334,2878.0,79.76030815972221,-0.08153600113016767,1.7780862751504098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.0,78.0,72.66666666666667,-0.678026131394915,1.5000000000000002,2022-09-01 00:18:00,70,100428660,1729,800487250,12971.36,US Dollar,12971.36,US Dollar,Cash,0,70100428660,1729800487250
609,2193.0,1867.0,1865.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.5,54.0,56.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.5,54.0,56.25,0.0,1.0,2022-09-01 00:06:00,10,8003E1690,1601,800486BD0,3625873.37,US Dollar,3625873.37,US Dollar,Cheque,0,108003E1690,1601800486BD0
610,2194.0,1867.0,1865.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.5,54.0,56.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.5,54.0,56.25,0.0,1.0,2022-09-01 00:21:00,10,8003E1690,1601,800486BD0,22613895.38,US Dollar,22613895.38,US Dollar,Cash,0,108003E1690,1601800486BD0
611,2202.0,728.0,1870.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,14.142857142857142,198.0,63.83673469387755,-0.347458906996906,1.6199016718885926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,9.0,54.0,72.66666666666667,0.6780261313949151,1.4999999999999998,2022-09-01 00:02:00,12,80022B750,10,800492540,35863.52,US Dollar,35863.52,US Dollar,Cheque,0,1280022B750,10800492540
612,2203.0,728.0,1870.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,14.142857142857142,198.0,63.83673469387755,-0.347458906996906,1.6199016718885926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,9.0,54.0,72.66666666666667,0.6780261313949151,1.4999999999999998,2022-09-01 00:04:00,12,80022B750,10,800492540,27821.19,US Dollar,27821.19,US Dollar,Credit Card,0,1280022B750,10800492540
613,2204.0,728.0,1870.0,21.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,14.142857142857142,198.0,63.83673469387755,-0.347458906996906,1.6199016718885926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,9.0,54.0,72.66666666666667,0.6780261313949151,1.4999999999999998,2022-09-01 00:21:00,12,80022B750,10,800492540,5789.45,US Dollar,5789.45,US Dollar,Cash,0,1280022B750,10800492540
614,2209.0,1875.0,1876.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,16.0,0.0,0.0,0.0,2022-09-01 00:08:00,1362,800493750,136651,810511BE0,11.71,US Dollar,11.71,US Dollar,Credit Card,0,1362800493750,136651810511BE0
615,2216.0,1883.0,1882.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,14.0,28.0,0.0,0.0,0.0,2022-09-01 00:14:00,3211,80049C2D0,1292,80049C1E0,1159.28,US Dollar,1159.28,US Dollar,ACH,0,321180049C2D0,129280049C1E0
616,2219.0,1798.0,1885.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,29.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,29.0,58.0,0.0,0.0,0.0,2022-09-01 00:29:00,1362,800473DC0,10,80049DEE0,21278476.58,US Dollar,21278476.58,US Dollar,Cheque,0,1362800473DC0,1080049DEE0
617,2220.0,1886.0,1887.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,24.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,26.0,0.0,0.0,0.0,2022-09-01 00:13:00,1420,80049EB50,1588,80049EBA0,4099958.7,US Dollar,4099958.7,US Dollar,ACH,0,142080049EB50,158880049EBA0
618,2221.0,1888.0,1889.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,26.0,52.0,0.0,0.0,0.0,2022-09-01 00:26:00,3369,80049EEC0,10,80049F320,1166.7,US Dollar,1166.7,US Dollar,ACH,0,336980049EEC0,1080049F320
619,2223.0,1887.0,1891.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,24.0,0.0,0.0,0.0,1.0,2.0,2.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,24.0,0.0,0.0,0.0,2022-09-01 00:12:00,1588,80049EBA0,1124,80396E670,21.52,US Dollar,21.52,US Dollar,Credit Card,0,158880049EBA0,112480396E670
620,2224.0,1892.0,1893.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,15.0,60.0,1.0,1.6653345369377348e-16,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,15.0,60.0,1.0,1.6653345369377348e-16,1.0000000000000004,2022-09-01 00:16:00,220,80047E7B0,10,80049F920,673.67,US Dollar,673.67,US Dollar,Cheque,0,22080047E7B0,1080049F920
621,2225.0,1892.0,1893.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,15.0,60.0,1.0,1.6653345369377348e-16,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,15.0,60.0,1.0,1.6653345369377348e-16,1.0000000000000004,2022-09-01 00:14:00,220,80047E7B0,10,80049F920,198.58,US Dollar,198.58,US Dollar,Credit Card,0,22080047E7B0,1080049F920
622,2228.0,798.0,1896.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.666666666666668,118.0,108.22222222222221,-0.6875556429538414,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.666666666666668,118.0,108.22222222222221,-0.6875556429538414,1.5000000000000004,2022-09-01 00:28:00,220,80026B6A0,10,8004A2F30,98992042.97,US Dollar,98992042.97,US Dollar,Cheque,0,22080026B6A0,108004A2F30
623,2229.0,798.0,1896.0,26.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.666666666666668,118.0,108.22222222222221,-0.6875556429538414,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.666666666666668,118.0,108.22222222222221,-0.6875556429538414,1.5000000000000004,2022-09-01 00:26:00,220,80026B6A0,10,8004A2F30,14878.45,US Dollar,14878.45,US Dollar,Credit Card,0,22080026B6A0,108004A2F30
624,2230.0,798.0,1896.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.666666666666668,118.0,108.22222222222221,-0.6875556429538414,1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,19.666666666666668,118.0,108.22222222222221,-0.6875556429538414,1.5000000000000004,2022-09-01 00:05:00,220,80026B6A0,10,8004A2F30,64919806.07,US Dollar,64919806.07,US Dollar,Cash,0,22080026B6A0,108004A2F30
625,2244.0,1910.0,1911.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,23.0,46.0,0.0,0.0,0.0,2022-09-01 00:23:00,3469,8004A1D60,1,8004A4C70,0.01,US Dollar,0.01,US Dollar,Cheque,0,34698004A1D60,18004A4C70
626,2266.0,1929.0,1930.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,11.0,22.0,0.0,0.0,0.0,2022-09-01 00:11:00,10,8004AB200,13037,812F3B060,134.21,US Dollar,134.21,US Dollar,Credit Card,0,108004AB200,13037812F3B060
